"","Iplant_Double","Month","Year","Transect_R","Hummingbird","Camera","Day","Bird","Plant","Yobs","DateP","ID","Elev","Traitmatch","Flowers","Month.a","jBird","jPlant","jCamera"
"1553","Psammisia aberrans",1,"2014","1900_2100","Wedge-billed Hummingbird","71",1,6,120,0,"2014-01-02","FH206",NA,1.74,0,NA,17,35,71
"1554","Psammisia aberrans",7,"2013","1300_1500","Tawny-bellied Hermit","262",2,11,120,1,"2013-07-11","FL061",1360,0.933,0,NA,15,35,262
"1555","Psammisia aberrans",7,"2013","1300_1500","Tawny-bellied Hermit","263",2,11,120,1,"2013-07-10","FL062",1450,0.933,0,NA,15,35,263
"1556","Psammisia aberrans",7,"2013","1300_1500","White-whiskered Hermit","262",2,3,120,3,"2013-07-11","FL061",1360,1.09,0,NA,18,35,262
"1557","Psammisia aberrans",7,"2013","1300_1500","White-whiskered Hermit","263",1,3,120,1,"2013-07-09","FL062",1450,1.09,0,NA,18,35,263
"1558","Psammisia aberrans",7,"2013","1300_1500","White-whiskered Hermit","262",1,3,120,6,"2013-07-10","FL061",1360,1.09,0,NA,18,35,262
"1559","Psammisia aberrans",7,"2013","1300_1500","Tawny-bellied Hermit","262",1,11,120,2,"2013-07-10","FL061",1360,0.933,0,NA,15,35,262
"1560","Psammisia aberrans",7,"2013","1300_1500","Wedge-billed Hummingbird","262",1,6,120,0,"2013-07-10","FL061",NA,1.74,0,NA,17,35,262
"1561","Psammisia aberrans",7,"2013","1300_1500","Purple-bibbed Whitetip","263",1,7,120,0,"2013-07-09","FL062",NA,1.2,0,NA,12,35,263
"1562","Psammisia aberrans",7,"2013","1300_1500","Wedge-billed Hummingbird","263",2,6,120,0,"2013-07-10","FL062",NA,1.74,0,NA,17,35,263
"1563","Psammisia aberrans",7,"2013","1300_1500","Wedge-billed Hummingbird","262",2,6,120,0,"2013-07-11","FL061",NA,1.74,0,NA,17,35,262
"1564","Psammisia aberrans",7,"2013","1300_1500","Purple-bibbed Whitetip","263",2,7,120,0,"2013-07-10","FL062",NA,1.2,0,NA,12,35,263
"1565","Psammisia aberrans",7,"2013","1300_1500","Tawny-bellied Hermit","263",1,11,120,0,"2013-07-09","FL062",NA,0.933,0,NA,15,35,263
"1566","Psammisia aberrans",7,"2013","1300_1500","White-whiskered Hermit","263",2,3,120,0,"2013-07-10","FL062",NA,1.09,0,NA,18,35,263
"1567","Psammisia aberrans",7,"2013","1300_1500","Wedge-billed Hummingbird","263",1,6,120,0,"2013-07-09","FL062",NA,1.74,0,NA,17,35,263
"1568","Psammisia aberrans",8,"2015","1300_1500","Collared Inca","60",1,16,120,2,"2015-08-12","FH1328",1500,0.111,0.0184566707681491,"Aug",5,35,60
"1569","Psammisia aberrans",8,"2015","1300_1500","Purple-bibbed Whitetip","60",1,7,120,0,"2015-08-12","FH1328",NA,1.2,0.0184566707681491,"Aug",12,35,60
"1570","Psammisia aberrans",8,"2015","1300_1500","Wedge-billed Hummingbird","60",1,6,120,0,"2015-08-12","FH1328",NA,1.74,0.0184566707681491,"Aug",17,35,60
"1571","Psammisia aberrans",11,"2013","1300_1500","Brown Inca","293",1,13,120,1,"2013-11-17","NF003",1458,0.226,0.0171383371418527,"Nov",3,35,293
"1572","Psammisia aberrans",11,"2013","1300_1500","Wedge-billed Hummingbird","293",1,6,120,0,"2013-11-17","NF003",NA,1.74,0.0171383371418527,"Nov",17,35,293
"1573","Psammisia aberrans",11,"2013","1300_1500","Purple-bibbed Whitetip","293",1,7,120,0,"2013-11-17","NF003",NA,1.2,0.0171383371418527,"Nov",12,35,293
"1574","Psammisia aberrans",11,"2013","1300_1500","Tawny-bellied Hermit","293",1,11,120,1,"2013-11-17","NF003",1458,0.933,0.0171383371418527,"Nov",15,35,293
"1575","Psammisia aberrans",12,"2013","1300_1500","Purple-bibbed Whitetip","303",1,7,120,0,"2013-12-15","NF018",NA,1.2,0.00153805589734575,"Dec",12,35,303
"1576","Psammisia aberrans",12,"2013","1300_1500","White-whiskered Hermit","303",1,3,120,1,"2013-12-15","NF018",1413,1.09,0.00153805589734575,"Dec",18,35,303
"1577","Psammisia aberrans",12,"2013","1300_1500","Wedge-billed Hummingbird","303",1,6,120,0,"2013-12-15","NF018",NA,1.74,0.00153805589734575,"Dec",17,35,303
"1578","Psammisia sodiroi",5,"2015","2100_2300","Tawny-bellied Hermit","40",1,11,123,0,"2015-05-13","FH1219",NA,2.09,0.000549305677623484,"May",15,36,40
"1579","Psammisia sodiroi",5,"2015","2100_2300","Violet-tailed Sylph","40",1,14,123,5,"2015-05-13","FH1219",2130,0.349,0.000549305677623484,"May",16,36,40
"1580","Psammisia sodiroi",5,"2015","2100_2300","Green-fronted Lancebill","40",1,15,123,0,"2015-05-13","FH1219",NA,1.286,0.000549305677623484,"May",10,36,40
"1581","Psammisia sodiroi",6,"2014","2100_2300","Green-fronted Lancebill","210",1,15,123,0,"2014-06-18","FH817",NA,1.286,0.00153805589734575,"Jun",10,36,210
"1582","Psammisia sodiroi",6,"2014","2100_2300","Tawny-bellied Hermit","210",1,11,123,0,"2014-06-18","FH817",NA,2.09,0.00153805589734575,"Jun",15,36,210
"1583","Psammisia sodiroi",6,"2014","2100_2300","Green-crowned Brilliant","210",1,10,123,1,"2014-06-18","FH817",2120,0.204,0.00153805589734575,"Jun",9,36,210
"1584","Psammisia sodiroi",6,"2014","2100_2300","Violet-tailed Sylph","210",1,14,123,0,"2014-06-18","FH817",NA,0.349,0.00153805589734575,"Jun",16,36,210
"1585","Psammisia sodiroi",6,"2015","2300_2500","Collared Inca","225",1,16,123,0,"2015-06-23","FH841",NA,1.268,0.00274652838811742,"Jun",5,36,225
"1586","Psammisia sodiroi",6,"2015","2300_2500","Speckled Hummingbird","225",1,20,123,0,"2015-06-23","FH841",NA,0.469,0.00274652838811742,"Jun",13,36,225
"1587","Psammisia sodiroi",6,"2015","2300_2500","Violet-tailed Sylph","225",1,14,123,2,"2015-06-23","FH841",2390,0.349,0.00274652838811742,"Jun",16,36,225
"1588","Psammisia sodiroi",6,"2015","2300_2500","Gorgeted Sunangel","225",1,19,123,0,"2015-06-23","FH841",NA,0.408,0.00274652838811742,"Jun",8,36,225
"1589","Psammisia sodiroi",7,"2013","1900_2100","Brown Inca","274",1,13,123,0,"2013-07-26","FL081",NA,1.383,0.00974102068318978,"Jul",3,36,274
"1590","Psammisia sodiroi",7,"2013","1900_2100","Green-crowned Brilliant","274",1,10,123,0,"2013-07-26","FL081",NA,0.204,0.00974102068318978,"Jul",9,36,274
"1591","Psammisia sodiroi",7,"2013","1900_2100","Tawny-bellied Hermit","274",2,11,123,0,"2013-07-27","FL081",NA,2.09,0.00974102068318978,"Jul",15,36,274
"1592","Psammisia sodiroi",7,"2013","1900_2100","Tawny-bellied Hermit","274",1,11,123,0,"2013-07-26","FL081",NA,2.09,0.00974102068318978,"Jul",15,36,274
"1593","Psammisia sodiroi",7,"2013","1900_2100","Violet-tailed Sylph","274",1,14,123,3,"2013-07-26","FL081",2100,0.349,0.00974102068318978,"Jul",16,36,274
"1594","Psammisia sodiroi",7,"2013","1900_2100","Green-crowned Brilliant","274",2,10,123,0,"2013-07-27","FL081",NA,0.204,0.00974102068318978,"Jul",9,36,274
"1595","Psammisia sodiroi",7,"2013","1900_2100","Brown Inca","274",2,13,123,1,"2013-07-27","FL081",2100,1.383,0.00974102068318978,"Jul",3,36,274
"1596","Psammisia sodiroi",7,"2013","1900_2100","Violet-tailed Sylph","274",2,14,123,4,"2013-07-27","FL081",2100,0.349,0.00974102068318978,"Jul",16,36,274
"1597","Psammisia sodiroi",7,"2013","2300_2500","Speckled Hummingbird","276",1,20,123,0,"2013-07-28","FL083",NA,0.469,0.019555282123396,"Jul",13,36,276
"1598","Psammisia sodiroi",7,"2013","2300_2500","Speckled Hummingbird","276",2,20,123,1,"2013-07-29","FL083",2350,0.469,0.019555282123396,"Jul",13,36,276
"1599","Psammisia sodiroi",7,"2013","2300_2500","Collared Inca","276",2,16,123,1,"2013-07-29","FL083",2350,1.268,0.019555282123396,"Jul",5,36,276
"1600","Psammisia sodiroi",7,"2013","2300_2500","Gorgeted Sunangel","276",2,19,123,13,"2013-07-29","FL083",2350,0.408,0.019555282123396,"Jul",8,36,276
"1601","Psammisia sodiroi",7,"2013","2300_2500","Buff-tailed Coronet","276",2,17,123,0,"2013-07-29","FL083",NA,0.285,0.019555282123396,"Jul",4,36,276
"1602","Psammisia sodiroi",7,"2013","2300_2500","Gorgeted Sunangel","276",1,19,123,11,"2013-07-28","FL083",2350,0.408,0.019555282123396,"Jul",8,36,276
"1603","Psammisia sodiroi",7,"2013","2300_2500","Buff-tailed Coronet","276",1,17,123,0,"2013-07-28","FL083",NA,0.285,0.019555282123396,"Jul",4,36,276
"1604","Psammisia sodiroi",7,"2013","2300_2500","Collared Inca","276",1,16,123,0,"2013-07-28","FL083",NA,1.268,0.019555282123396,"Jul",5,36,276
"1605","Psammisia sodiroi",8,"2013","2100_2300","Green-fronted Lancebill","285",2,15,123,0,"2013-08-03","FL094",NA,1.286,0.0405936895763755,"Aug",10,36,285
"1606","Psammisia sodiroi",8,"2013","2100_2300","Green-fronted Lancebill","285",1,15,123,0,"2013-08-02","FL094",NA,1.286,0.0405936895763755,"Aug",10,36,285
"1607","Psammisia sodiroi",8,"2013","2100_2300","Hoary Puffleg","285",2,18,123,2,"2013-08-03","FL094",2110,0.223,0.0405936895763755,"Aug",11,36,285
"1608","Psammisia sodiroi",8,"2013","2100_2300","Green-fronted Lancebill","285",3,15,123,0,"2013-08-04","FL094",NA,1.286,0.0405936895763755,"Aug",10,36,285
"1609","Psammisia sodiroi",8,"2013","2100_2300","Tawny-bellied Hermit","285",3,11,123,0,"2013-08-04","FL094",NA,2.09,0.0405936895763755,"Aug",15,36,285
"1610","Psammisia sodiroi",8,"2013","2100_2300","Violet-tailed Sylph","285",3,14,123,1,"2013-08-04","FL094",2110,0.349,0.0405936895763755,"Aug",16,36,285
"1611","Psammisia sodiroi",8,"2013","2100_2300","Hoary Puffleg","285",1,18,123,0,"2013-08-02","FL094",NA,0.223,0.0405936895763755,"Aug",11,36,285
"1612","Psammisia sodiroi",8,"2013","2100_2300","Violet-tailed Sylph","285",2,14,123,5,"2013-08-03","FL094",2110,0.349,0.0405936895763755,"Aug",16,36,285
"1613","Psammisia sodiroi",8,"2013","2100_2300","Hoary Puffleg","285",3,18,123,1,"2013-08-04","FL094",2110,0.223,0.0405936895763755,"Aug",11,36,285
"1614","Psammisia sodiroi",8,"2013","2100_2300","Tawny-bellied Hermit","285",1,11,123,0,"2013-08-02","FL094",NA,2.09,0.0405936895763755,"Aug",15,36,285
"1615","Psammisia sodiroi",8,"2013","2100_2300","Tawny-bellied Hermit","285",2,11,123,0,"2013-08-03","FL094",NA,2.09,0.0405936895763755,"Aug",15,36,285
"1616","Psammisia sodiroi",8,"2013","2100_2300","Violet-tailed Sylph","285",1,14,123,1,"2013-08-02","FL094",2110,0.349,0.0405936895763755,"Aug",16,36,285
"1617","Psammisia sodiroi",9,"2014","1900_2100","Booted Racket-tail","214",1,8,123,0,"2014-09-10","FH821",NA,0.681,0,NA,2,36,214
"1618","Psammisia sodiroi",9,"2014","1900_2100","Fawn-breasted Brilliant","214",1,12,123,0,"2014-09-10","FH821",NA,0.095,0,NA,7,36,214
"1619","Psammisia sodiroi",9,"2014","1900_2100","Brown Inca","214",1,13,123,0,"2014-09-10","FH821",NA,1.383,0,NA,3,36,214
"1620","Psammisia sodiroi",9,"2014","1900_2100","Violet-tailed Sylph","214",1,14,123,5,"2014-09-10","FH821",1950,0.349,0,NA,16,36,214
"1621","Psammisia sodiroi",9,"2014","1900_2100","Green-crowned Brilliant","214",1,10,123,0,"2014-09-10","FH821",NA,0.204,0,NA,9,36,214
"1622","Psammisia sodiroi",9,"2014","1900_2100","Purple-bibbed Whitetip","214",1,7,123,0,"2014-09-10","FH821",NA,0.043,0,NA,12,36,214
"1623","Psammisia sodiroi",9,"2014","1900_2100","Tawny-bellied Hermit","214",1,11,123,0,"2014-09-10","FH821",NA,2.09,0,NA,15,36,214
"1624","Psammisia sodiroi",10,"2013","2100_2300","Gorgeted Sunangel","1",1,19,123,1,"2013-10-22","FH101",2290,0.408,0.00032958340657409,"Oct",8,36,1
"1625","Psammisia sodiroi",10,"2013","2100_2300","Collared Inca","1",1,16,123,0,"2013-10-22","FH101",NA,1.268,0.00032958340657409,"Oct",5,36,1
"1626","Psammisia sodiroi",10,"2013","2100_2300","Buff-tailed Coronet","1",1,17,123,0,"2013-10-22","FH101",NA,0.285,0.00032958340657409,"Oct",4,36,1
"1627","Psammisia sodiroi",10,"2013","2100_2300","Hoary Puffleg","1",1,18,123,0,"2013-10-22","FH101",NA,0.223,0.00032958340657409,"Oct",11,36,1
"1628","Psammisia sodiroi",10,"2015","2100_2300","Green-fronted Lancebill","152",1,15,123,0,"2015-10-20","FH550",NA,1.286,0.000878889084197574,"Oct",10,36,152
"1629","Psammisia sodiroi",10,"2015","2100_2300","Violet-tailed Sylph","152",1,14,123,1,"2015-10-20","FH550",2110,0.349,0.000878889084197574,"Oct",16,36,152
"1630","Psammisia sodiroi",10,"2015","2100_2300","Tawny-bellied Hermit","152",1,11,123,0,"2015-10-20","FH550",NA,2.09,0.000878889084197574,"Oct",15,36,152
"1631","Psammisia sodiroi",11,"2013","2300_2500","Collared Inca","122",1,16,123,0,"2013-11-06","FH502",NA,1.268,0.00230708384601863,"Nov",5,36,122
"1632","Psammisia sodiroi",11,"2013","2300_2500","Violet-tailed Sylph","98",1,14,123,1,"2013-11-06","FH402",2480,0.349,0.00230708384601863,"Nov",16,36,98
"1633","Psammisia sodiroi",11,"2013","2300_2500","Speckled Hummingbird","98",1,20,123,5,"2013-11-06","FH402",2480,0.469,0.00230708384601863,"Nov",13,36,98
"1634","Psammisia sodiroi",11,"2013","2300_2500","Violet-tailed Sylph","122",1,14,123,3,"2013-11-06","FH502",2350,0.349,0.00230708384601863,"Nov",16,36,122
"1635","Psammisia sodiroi",11,"2013","2300_2500","Speckled Hummingbird","122",1,20,123,0,"2013-11-06","FH502",NA,0.469,0.00230708384601863,"Nov",13,36,122
"1636","Psammisia sodiroi",11,"2013","2300_2500","Buff-tailed Coronet","122",1,17,123,0,"2013-11-06","FH502",NA,0.285,0.00230708384601863,"Nov",4,36,122
"1637","Psammisia sodiroi",11,"2013","2300_2500","Hoary Puffleg","122",1,18,123,6,"2013-11-06","FH502",2350,0.223,0.00230708384601863,"Nov",11,36,122
"1638","Psammisia sodiroi",11,"2013","2300_2500","Gorgeted Sunangel","122",1,19,123,1,"2013-11-06","FH502",2350,0.408,0.00230708384601863,"Nov",8,36,122
"1639","Psammisia sodiroi",11,"2014","2300_2500","Gorgeted Sunangel","11",1,19,123,1,"2014-11-19","FH1108",2380,0.408,0.00900861311302514,"Nov",8,36,11
"1640","Psammisia sodiroi",11,"2014","2300_2500","Violet-tailed Sylph","11",1,14,123,2,"2014-11-19","FH1108",2380,0.349,0.00900861311302514,"Nov",16,36,11
"1641","Psammisia sodiroi",11,"2014","2300_2500","Speckled Hummingbird","11",1,20,123,2,"2014-11-19","FH1108",2380,0.469,0.00900861311302514,"Nov",13,36,11
"1642","Psammisia sodiroi",11,"2014","2300_2500","Collared Inca","11",1,16,123,0,"2014-11-19","FH1108",NA,1.268,0.00900861311302514,"Nov",5,36,11
"1643","Psammisia ulbrichiana",3,"2015","1900_2100","Booted Racket-tail","173",1,8,124,1,"2015-03-25","FH636",1930,1.571,0.00472402882756196,"Mar",2,37,173
"1644","Psammisia ulbrichiana",3,"2015","1900_2100","Wedge-billed Hummingbird","173",1,6,124,0,"2015-03-25","FH636",NA,1.473,0.00472402882756196,"Mar",17,37,173
"1645","Psammisia ulbrichiana",3,"2015","1900_2100","Tawny-bellied Hermit","173",1,11,124,0,"2015-03-25","FH636",NA,1.2,0.00472402882756196,"Mar",15,37,173
"1646","Psammisia ulbrichiana",3,"2015","1900_2100","Purple-bibbed Whitetip","173",1,7,124,0,"2015-03-25","FH636",NA,0.933,0.00472402882756196,"Mar",12,37,173
"1647","Psammisia ulbrichiana",3,"2015","1900_2100","Violet-tailed Sylph","173",1,14,124,2,"2015-03-25","FH636",1930,1.239,0.00472402882756196,"Mar",16,37,173
"1648","Psammisia ulbrichiana",3,"2015","1900_2100","Green-crowned Brilliant","173",1,10,124,0,"2015-03-25","FH636",NA,0.686,0.00472402882756196,"Mar",9,37,173
"1649","Psammisia ulbrichiana",3,"2015","1900_2100","Brown Inca","173",1,13,124,1,"2015-03-25","FH636",1930,0.493,0.00472402882756196,"Mar",3,37,173
"1650","Psammisia ulbrichiana",3,"2015","1900_2100","Fawn-breasted Brilliant","173",1,12,124,0,"2015-03-25","FH636",NA,0.795,0.00472402882756196,"Mar",7,37,173
"1651","Psammisia ulbrichiana",5,"2015","1900_2100","Booted Racket-tail","42",1,8,124,0,"2015-05-27","FH1220",NA,1.571,0.00219722271049394,"May",2,37,42
"1652","Psammisia ulbrichiana",5,"2015","1900_2100","Tawny-bellied Hermit","42",1,11,124,0,"2015-05-27","FH1220",NA,1.2,0.00219722271049394,"May",15,37,42
"1653","Psammisia ulbrichiana",5,"2015","1900_2100","Purple-bibbed Whitetip","42",1,7,124,0,"2015-05-27","FH1220",NA,0.933,0.00219722271049394,"May",12,37,42
"1654","Psammisia ulbrichiana",5,"2015","1900_2100","Green-crowned Brilliant","42",1,10,124,0,"2015-05-27","FH1220",NA,0.686,0.00219722271049394,"May",9,37,42
"1655","Psammisia ulbrichiana",5,"2015","1900_2100","Brown Inca","42",1,13,124,4,"2015-05-27","FH1220",1950,0.493,0.00219722271049394,"May",3,37,42
"1656","Psammisia ulbrichiana",5,"2015","1900_2100","Fawn-breasted Brilliant","42",1,12,124,0,"2015-05-27","FH1220",NA,0.795,0.00219722271049394,"May",7,37,42
"1657","Psammisia ulbrichiana",6,"2013","1900_2100","Brown Inca","245",2,13,124,3,"2013-06-16","FL030",1960,0.493,0.111130641979649,"Jun",3,37,245
"1658","Psammisia ulbrichiana",6,"2013","1900_2100","Violet-tailed Sylph","245",2,14,124,1,"2013-06-16","FL030",1960,1.239,0.111130641979649,"Jun",16,37,245
"1659","Psammisia ulbrichiana",6,"2013","1900_2100","Tawny-bellied Hermit","245",2,11,124,0,"2013-06-16","FL030",NA,1.2,0.111130641979649,"Jun",15,37,245
"1660","Psammisia ulbrichiana",6,"2013","1900_2100","Violet-tailed Sylph","245",1,14,124,0,"2013-06-15","FL030",NA,1.239,0.111130641979649,"Jun",16,37,245
"1661","Psammisia ulbrichiana",6,"2013","1900_2100","Brown Inca","245",1,13,124,2,"2013-06-15","FL030",1960,0.493,0.111130641979649,"Jun",3,37,245
"1662","Psammisia ulbrichiana",6,"2013","1900_2100","Green-crowned Brilliant","245",1,10,124,0,"2013-06-15","FL030",NA,0.686,0.111130641979649,"Jun",9,37,245
"1663","Psammisia ulbrichiana",6,"2013","1900_2100","Tawny-bellied Hermit","245",1,11,124,0,"2013-06-15","FL030",NA,1.2,0.111130641979649,"Jun",15,37,245
"1664","Psammisia ulbrichiana",6,"2013","1900_2100","Green-crowned Brilliant","245",2,10,124,0,"2013-06-16","FL030",NA,0.686,0.111130641979649,"Jun",9,37,245
"1665","Psammisia ulbrichiana",6,"2013","2300_2500","Gorgeted Sunangel","253",1,19,124,1,"2013-06-25","FL046",2410,1.298,0.278613943087049,"Jun",8,37,253
"1666","Psammisia ulbrichiana",6,"2013","2300_2500","Speckled Hummingbird","253",1,20,124,0,"2013-06-25","FL046",NA,1.359,0.278613943087049,"Jun",13,37,253
"1667","Psammisia ulbrichiana",6,"2014","1900_2100","Purple-bibbed Whitetip","108",1,7,124,0,"2014-06-04","FH417",NA,0.933,0.0275751450166989,"Jun",12,37,108
"1668","Psammisia ulbrichiana",6,"2014","1900_2100","Green-crowned Brilliant","108",1,10,124,0,"2014-06-04","FH417",NA,0.686,0.0275751450166989,"Jun",9,37,108
"1669","Psammisia ulbrichiana",6,"2014","1900_2100","Booted Racket-tail","108",1,8,124,2,"2014-06-04","FH417",1920,1.571,0.0275751450166989,"Jun",2,37,108
"1670","Psammisia ulbrichiana",6,"2014","1900_2100","Tawny-bellied Hermit","108",1,11,124,0,"2014-06-04","FH417",NA,1.2,0.0275751450166989,"Jun",15,37,108
"1671","Psammisia ulbrichiana",6,"2014","1900_2100","Brown Inca","108",1,13,124,0,"2014-06-04","FH417",NA,0.493,0.0275751450166989,"Jun",3,37,108
"1672","Psammisia ulbrichiana",6,"2014","1900_2100","Wedge-billed Hummingbird","108",1,6,124,0,"2014-06-04","FH417",NA,1.473,0.0275751450166989,"Jun",17,37,108
"1673","Psammisia ulbrichiana",6,"2015","2100_2300","Green-fronted Lancebill","146",1,15,124,0,"2015-06-09","FH541",NA,0.396,0.00791000175777817,"Jun",10,37,146
"1674","Psammisia ulbrichiana",6,"2015","2100_2300","Violet-tailed Sylph","59",1,14,124,0,"2015-06-23","FH1322",NA,1.239,0.00791000175777817,"Jun",16,37,59
"1675","Psammisia ulbrichiana",6,"2015","2100_2300","Green-fronted Lancebill","59",1,15,124,0,"2015-06-23","FH1322",NA,0.396,0.00791000175777817,"Jun",10,37,59
"1676","Psammisia ulbrichiana",6,"2015","2100_2300","Collared Inca","59",1,16,124,1,"2015-06-23","FH1322",2110,0.378,0.00791000175777817,"Jun",5,37,59
"1677","Psammisia ulbrichiana",6,"2015","2100_2300","Tawny-bellied Hermit","59",1,11,124,0,"2015-06-23","FH1322",NA,1.2,0.00791000175777817,"Jun",15,37,59
"1678","Psammisia ulbrichiana",6,"2015","2100_2300","Collared Inca","146",1,16,124,6,"2015-06-09","FH541",2180,0.378,0.00791000175777817,"Jun",5,37,146
"1679","Psammisia ulbrichiana",6,"2015","2100_2300","Buff-tailed Coronet","146",1,17,124,0,"2015-06-09","FH541",NA,1.175,0.00791000175777817,"Jun",4,37,146
"1680","Psammisia ulbrichiana",6,"2015","2100_2300","Brown Inca","59",1,13,124,1,"2015-06-23","FH1322",2110,0.493,0.00791000175777817,"Jun",3,37,59
"1681","Psammisia ulbrichiana",6,"2015","2300_2500","Gorgeted Sunangel","85",1,19,124,1,"2015-06-23","FH240",2480,1.298,0.029332923185094,"Jun",8,37,85
"1682","Psammisia ulbrichiana",7,"2013","1700_1900","Green-crowned Brilliant","266",1,10,124,0,"2013-07-24","FL072",NA,0.686,0,NA,9,37,266
"1683","Psammisia ulbrichiana",7,"2013","1700_1900","Green-crowned Brilliant","277",1,10,124,0,"2013-07-28","FL084",NA,0.686,0,NA,9,37,277
"1684","Psammisia ulbrichiana",7,"2013","1700_1900","Green-crowned Brilliant","277",2,10,124,0,"2013-07-29","FL084",NA,0.686,0,NA,9,37,277
"1685","Psammisia ulbrichiana",7,"2013","1700_1900","Green-crowned Brilliant","266",2,10,124,0,"2013-07-25","FL072",NA,0.686,0,NA,9,37,266
"1686","Psammisia ulbrichiana",7,"2013","1700_1900","Collared Inca","277",2,16,124,1,"2013-07-29","FL084",1850,0.378,0,NA,5,37,277
"1687","Psammisia ulbrichiana",7,"2013","1700_1900","Booted Racket-tail","266",1,8,124,0,"2013-07-24","FL072",NA,1.571,0,NA,2,37,266
